locus	chromosome	cM
139846425	9	84.18414752
139854221	9	84.18440973
139854530	9	84.18442013
139854615	9	84.18442298
139854965	9	84.18443476
139855309	9	84.18444633
139856045	9	84.18447108
139856264	9	84.18447845
139856390	9	84.18448269
139858194	9	84.18454336
139867949	9	84.18487147
139867955	9	84.18487167
139885539	9	84.18546309
139885781	9	84.18547123
139886604	9	84.18549892
139886855	9	84.18550736
139897999	9	84.18588218
139898847	9	84.1859107
139899429	9	84.18593028
139899710	9	84.18593973
139903307	9	84.18606071
139925470	9	84.18680615
139925922	9	84.18682135
139925952	9	84.18682236
139926233	9	84.18683181
139926268	9	84.18683299
139928115	9	84.18689511
139928543	9	84.18690951
139928615	9	84.18691193
139929303	9	84.18693507
139929545	9	84.18694321
139929617	9	84.18694563
139929656	9	84.18694694
139929854	9	84.1869536
139930205	9	84.18696541
139930218	9	84.18696585
139930262	9	84.18696733
139930579	9	84.18697799
139931304	9	84.18700237
139931547	9	84.18701055
139931879	9	84.18702171
139931965	9	84.18702461
139932142	9	84.18703056
139932343	9	84.18703732
139932417	9	84.18703981
139932558	9	84.18704455
139932852	9	84.18705444
139932973	9	84.18705851
139941864	9	84.18735755
139941940	9	84.18736011
139942050	9	84.18736381
139942530	9	84.18737995
139942617	9	84.18738288
139942889	9	84.18739203
139942938	9	84.18739368
139943115	9	84.18739963
139943370	9	84.18740821
139943567	9	84.18741483
139944776	9	84.1874555
139947973	9	84.18756302
139948898	9	84.18759414
139953030	9	84.18773311
139958446	9	84.18791528
139958897	9	84.18793045
139958926	9	84.18793142
139959381	9	84.18794673
139959445	9	84.18794888
139960133	9	84.18797202
139960582	9	84.18798712
139960725	9	84.18799193
139961574	9	84.18802049
139962217	9	84.18804211
139962825	9	84.18806256
139962879	9	84.18806438
139963284	9	84.188078
139965323	9	84.18814658
139966004	9	84.18816949
139968547	9	84.18825502
139968644	9	84.18825828
139969004	9	84.18827039
139969454	9	84.18828553
139969613	9	84.18829087
139983456	9	84.18875647
139984313	9	84.1887853
139986058	9	84.18884399
139986390	9	84.18885516
139987384	9	84.18888859
139987474	9	84.18889162
139987547	9	84.18889407
139987549	9	84.18889414
139987728	9	84.18890016
140013358	9	84.18976221
140013433	9	84.18976473
140013590	9	84.18977001
140014095	9	84.189787
140014580	9	84.18980331
140014697	9	84.18980725
140014975	9	84.1898166
140015221	9	84.18982487
140015359	9	84.18982951
140015801	9	84.18984438
140022164	9	84.19005839
140022979	9	84.19008581
140023175	9	84.1900924
140023523	9	84.1901041
140024045	9	84.19012166
140025221	9	84.19016121
140026288	9	84.1901971
140026476	9	84.19020343
140026485	9	84.19020373
140036538	9	84.19054186
140036547	9	84.19054216
140053026	9	84.19109642
140063832	9	84.19145987
140063836	9	84.19146001
140113296	9	84.19312356
140114859	9	84.19317614
140118340	9	84.19329322
140120004	9	84.19334918
140120520	9	84.19336654
140122600	9	84.1934365
140127840	9	84.19361274
140153607	9	84.1944794
140154004	9	84.19449275
140155802	9	84.19455323
140156439	9	84.19457465
140161135	9	84.1947326
140164415	9	84.19484292
140210885	9	84.19640591
140212097	9	84.19644668
140212981	9	84.19647641
140213022	9	84.19647779
140213034	9	84.19647819
140213054	9	84.19647887
140213332	9	84.19648822
140213411	9	84.19649087
140213563	9	84.19649598
140213578	9	84.19649649
140213609	9	84.19649753
140214083	9	84.19651347
140214747	9	84.19653581
140214916	9	84.19654149
140215120	9	84.19654835
140215144	9	84.19654916
140215179	9	84.19655034
140215363	9	84.19655653
140216151	9	84.19658303
140216783	9	84.19660429
140216822	9	84.1966056
140217541	9	84.19662978
140217938	9	84.19664314
140223046	9	84.19681494
140271874	9	84.19845724
140280181	9	84.19873664
140280938	9	84.1987621
140284279	9	84.19887448
140287151	9	84.19897107
140326076	9	84.20028029
140341086	9	84.20078514
140341258	9	84.20079093
140341313	9	84.20079278
140341780	9	84.20080849
140341800	9	84.20080916
140341911	9	84.20081289
140341972	9	84.20081494
140342027	9	84.20081679
140342558	9	84.20083465
140342565	9	84.20083489
140342771	9	84.20084182
140342871	9	84.20084518
140345490	9	84.20093327
140345575	9	84.20093613
140345758	9	84.20094228
140345872	9	84.20094612
140345890	9	84.20094672
140345941	9	84.20094844
140346254	9	84.20095897
140346385	9	84.20096337
140346516	9	84.20096778
140346673	9	84.20097306
140347230	9	84.20099179
140347357	9	84.20099607
140347652	9	84.20100599
140347820	9	84.20101164
140347931	9	84.20101537
140348403	9	84.20103125
140348509	9	84.20103481
140348510	9	84.20103485
140348732	9	84.20104231
140348844	9	84.20104608
140349091	9	84.20105439
140349992	9	84.20108469
140350025	9	84.2010858
140350503	9	84.20110188
140350580	9	84.20110447
140350789	9	84.2011115
140350936	9	84.20111644
140351198	9	84.20112526
140351317	9	84.20112926
140351379	9	84.20113134
140351465	9	84.20113424
140351527	9	84.20113632
140351626	9	84.20113965
140353466	9	84.20120154
140353681	9	84.20120877
140353795	9	84.2012126
140354122	9	84.2012236
140354795	9	84.20124624
140354912	9	84.20125017
140355525	9	84.20127079
140355760	9	84.2012787
140355803	9	84.20128014
140356008	9	84.20128704
140356175	9	84.20129265
140356187	9	84.20129306
140358285	9	84.20136362
140359719	9	84.20141185
140360028	9	84.20142225
140360247	9	84.20142961
140360284	9	84.20143086
140361029	9	84.20145592
140378279	9	84.20203611
140378319	9	84.20203745
140398355	9	84.20271135
140402724	9	84.2028583
140415319	9	84.20328193
140415524	9	84.20328882
140425909	9	84.20363812
140426740	9	84.20366607
140426772	9	84.20366714
140426801	9	84.20366812
140429948	9	84.20377396
140430196	9	84.20378231
140430226	9	84.20378331
140430306	9	84.20378601
140430446	9	84.20379071
140430851	9	84.20380434
140431847	9	84.20383784
140434721	9	84.2039345
140436876	9	84.20400698
140438511	9	84.20406198
140453605	9	84.20456965
140453628	9	84.20457043
140454689	9	84.20460611
140454828	9	84.20461079
140454922	9	84.20461395
140454978	9	84.20461583
140455048	9	84.20461819
140455912	9	84.20464725
140456722	9	84.20467449
140456768	9	84.20467604
140457144	9	84.20468869
140457747	9	84.20470897
140470215	9	84.20512832
140484823	9	84.20561965
140514209	9	84.20660803
140520546	9	84.20682117
140523311	9	84.20691417
140587342	9	84.20906782
140587729	9	84.20908083
140589864	9	84.20915264
140589890	9	84.20915352
140591213	9	84.20919802
140592497	9	84.2092412
140593154	9	84.2092633
140594268	9	84.20930077
140594888	9	84.20932162
140596144	9	84.20936387
140626233	9	84.21037589
140642978	9	84.2109391
140643508	9	84.21095693
140643699	9	84.21096335
140678597	9	84.21213712
140771642	9	84.21526664
140771782	9	84.21527135
140773271	9	84.21532143
140773758	9	84.21533781
140774061	9	84.215348
140774640	9	84.21536747
140775138	9	84.41508182
140775149	9	84.41508184
140775218	9	84.41508194
140775221	9	84.41508194
140775929	9	84.41508298
140776083	9	84.4150832
140776120	9	84.41508326
140776468	9	84.41508376
140779322	9	84.41508793
140779645	9	84.4150884
140782552	9	84.41509265
140783058	9	84.41509339
140783196	9	84.41509359
140784109	9	84.41509492
140824033	9	84.41515322
140824198	9	84.41515346
140824708	9	84.41515421
140833391	9	84.41516689
140833739	9	84.4151674
140841083	9	84.41517812
140841561	9	84.41517882
140843552	9	84.41518173
140845109	9	84.415184
140851342	9	84.4151931
140851659	9	84.41519356
140869422	9	84.4152195
140871303	9	84.41522225
140883382	9	84.41523989
140883871	9	84.4152406
140884416	9	84.4152414
140884873	9	84.41524207
140885320	9	84.41524272
140885502	9	84.41524298
140888153	9	84.41524685
140890372	9	84.4152501
140890808	9	84.41525073
140892716	9	84.41525352
140894571	9	84.41525623
140895792	9	84.41525801
140897039	9	84.41525983
140897956	9	84.41526117
140898355	9	84.41526175
140898372	9	84.41526178
140927240	9	84.41530393
140927423	9	84.4153042
140940745	9	84.41532365
140941980	9	84.41532546
140942256	9	84.41532586
140942402	9	84.41532607
140943116	9	84.41532712
140943118	9	84.41532712
140943192	9	84.41532723
140943316	9	84.41532741
140943388	9	84.41532751
140943527	9	84.41532772
140944007	9	84.41532842
140944385	9	84.41532897
140945383	9	84.41533043
140945776	9	84.415331
140947511	9	84.41533353
140947606	9	84.41533367
140948358	9	84.41533477
140949421	9	84.41533632
140949694	9	84.41533672
140949743	9	84.41533679
140950527	9	84.41533794
140979099	9	95.46303148
140996257	9	95.46441541
141020198	9	95.46634644
141020804	9	95.46639532
141021130	9	95.46642162
141021666	9	95.46646485
141036262	9	95.46764213
141062603	9	95.46976675
141080172	9	95.47118383
141085436	9	95.47160841
141096799	9	95.47252493
141097090	9	95.4725484
141097162	9	95.47255421
141097175	9	95.47255526
141097197	9	95.47255703
141120601	9	95.47444475
141129451	9	95.47515857
141130925	9	95.47527746
141134417	9	95.47555912
141143116	9	95.47626076
141174920	9	95.47882601
141175551	9	95.47887691
141176283	9	95.47893595
141256631	9	95.48541666
141315417	9	95.49015822
141317765	9	95.49034761
141318069	9	95.49037213
141319121	9	95.49045698
141320018	9	95.49052933
141328997	9	95.49125356
141333263	9	95.49159764
141334842	9	95.491725
141349211	9	95.49288398
141352360	9	95.49313797
141352447	9	95.49314499
141352995	9	95.49318919
141353047	9	95.49319338
141353917	9	95.49326356
141355906	9	95.49342398
141356950	9	95.49350819
141363688	9	95.49405166
141367382	9	95.49434962
141367393	9	95.4943505
141367498	9	95.49435897
141368167	9	95.49441293
141368283	9	95.49442229
141368884	9	95.49447076
141369814	9	95.49454578
141370738	9	95.4946203
141370744	9	95.49462079
141371103	9	95.49464974
141371767	9	95.4947033
141372058	9	95.49472677
141373501	9	95.49484316
141376881	9	95.49511579
141380692	9	95.49542317
141380698	9	95.49542366
141380718	9	95.49542527
141380776	9	95.49542995
141381266	9	95.49546947
141381347	9	95.495476
141381783	9	95.49551117
141382157	9	95.49554134
141382311	9	95.49555376
141385473	9	95.4958088
141387346	9	95.49595987
141388240	9	95.49603198
141389033	9	95.49609594
141400308	9	95.49700536
141400490	9	95.49702004
141401302	9	95.49708554
141402636	9	95.49719313
141407201	9	95.49756134
141407276	9	95.49756739
141407343	9	95.49757279
141407452	9	95.49758158
141408120	9	95.49763546
141408255	9	95.49764635
141408419	9	95.49765958
141408548	9	95.49766998
141408551	9	95.49767023
141408628	9	95.49767644
141408729	9	95.49768458
141409339	9	95.49773378
141421798	9	95.4987387
141422303	9	95.49877943
141422431	9	95.49878976
141422550	9	95.49879936
141425064	9	95.49900213
141425125	9	95.49900705
141425322	9	95.49902294
141426891	9	95.49914949
141426985	9	95.49915708
141427455	9	95.49919498
141428452	9	95.4992754
141428488	9	95.4992783
141428959	9	95.49931629
141429366	9	95.49934912
141430028	9	95.49940252
141430123	9	95.49941018
141434789	9	95.49978653
141434890	9	95.49979468
141435353	9	95.49983202
141435592	9	95.4998513
141436023	9	95.49988606
141436411	9	95.49991736
141436698	9	95.49994051
141436764	9	95.49994583
141436873	9	95.49995462
141436913	9	95.49995785
141436931	9	95.4999593
141437011	9	95.49996575
141437401	9	95.49999721
141437617	9	95.50001463
141437638	9	95.50001633
141437647	9	95.50001705
141437701	9	95.50002141
141437869	9	95.50003496
141437988	9	95.50004456
141438407	9	95.50007835
141438491	9	95.50008513
141438533	9	95.50008851
141438672	9	95.50009973
141438947	9	95.50012191
141439250	9	95.50014635
141439253	9	95.50014659
141439415	9	95.50015965
141439478	9	95.50016474
141439735	9	95.50018547
141439940	9	95.500202
141440071	9	95.50021257
141442818	9	95.50043413
141442831	9	95.50043518
141443124	9	95.50045882
141443213	9	95.50046599
141443602	9	95.50049737
141443611	9	95.5004981
141452412	9	95.50120797
141452815	9	95.50124047
141452851	9	95.50124338
141453080	9	95.50126185
141453170	9	95.50126911
141453246	9	95.50127524
141453598	9	95.50130363
141453738	9	95.50131492
141454096	9	95.50134379
141454223	9	95.50135404
141469115	9	95.5025552
141470328	9	95.50265304
141471370	9	95.50273708
141472837	9	95.50285541
141472907	9	95.50286105
141473372	9	95.50289856
141474504	9	95.50298986
141474509	9	95.50299027
141474806	9	95.50301422
141474845	9	95.50301737
141474934	9	95.50302455
141475049	9	95.50303382
141475182	9	95.50304455
141475188	9	95.50304503
141475380	9	95.50306052
141475517	9	95.50307157
141475610	9	95.50307907
141475655	9	95.5030827
141475891	9	95.50310174
141476072	9	95.50311634
141476447	9	95.50314658
141476581	9	95.50315739
141476583	9	95.50315755
141476654	9	95.50316328
141476927	9	95.5031853
141476998	9	95.50319102
141477158	9	95.50320393
141477171	9	95.50320498
141477303	9	95.50321563
141477352	9	95.50321958
141477372	9	95.50322119
141477378	9	95.50322167
141477516	9	95.50323281
141477746	9	95.50325136
141477762	9	95.50325265
141477824	9	95.50325765
141477861	9	95.50326063
141477890	9	95.50326297
141477941	9	95.50326709
141478757	9	95.5033329
141478905	9	95.50334484
141478952	9	95.50334863
141479030	9	95.50335492
141479638	9	95.50340396
141479759	9	95.50341372
141479857	9	95.50342163
141479909	9	95.50342582
141485932	9	95.50391162
141489851	9	95.50422772
141490078	9	95.50424603
141516940	9	95.50641267
141532615	9	95.50767698
141534794	9	95.50785274
141535382	9	95.50790016
141535730	9	95.50792823
141535939	9	95.50794509
141535950	9	95.50794598
141536095	9	95.50795767
141536247	9	95.50796993
141536280	9	95.50797259
141536304	9	95.50797453
141536795	9	95.50801413
141536816	9	95.50801583
141536839	9	95.50801768
141536924	9	95.50802454
141536983	9	95.5080293
141537751	9	95.50809124
141537834	9	95.50809794
141537924	9	95.5081052
141539023	9	95.50819384
141539265	9	95.50821336
141539398	9	95.50822409
141539453	9	95.50822852
141539496	9	95.50823199
141539871	9	95.50826224
141540180	9	95.50828716
141540792	9	95.50833652
141540924	9	95.50834717
141541051	9	95.50835741
141541791	9	95.5084171
141541938	9	95.50842896
141542268	9	95.50845557
141542306	9	95.50845864
141542404	9	95.50846654
141542578	9	95.50848058
141542722	9	95.50849219
141544438	9	95.5086306
141544629	9	95.50864601
141544651	9	95.50864778
141544720	9	95.50865335
141544777	9	95.50865794
141544955	9	95.5086723
141545148	9	95.50868787
141545241	9	95.50869537
141545935	9	95.50875135
141545951	9	95.50875264
141545971	9	95.50875425
141546861	9	95.50882604
141548406	9	95.50895065
141577962	9	95.51133458
141581466	9	95.51161721
141586727	9	95.51204155
141594386	9	95.51265931
141610210	9	95.51393564
141642317	9	95.51652533
141660992	9	95.51803162
141665510	9	95.51839603
141680240	9	95.51958412
141695045	9	95.52077826
141699753	9	95.521158
141714415	9	95.52234061
141724968	9	95.52319179
141740105	9	95.52441271
141740111	9	95.5244132
141768921	9	95.52673696
141768929	9	95.5267376
141768968	9	95.52674075
141778836	9	95.52753668
141786204	9	95.52813097
141787346	9	95.52822308
141788047	9	95.52827962
141788133	9	95.52828656
141789006	9	95.52835697
141789011	9	95.52835737
141789491	9	95.52839609
141789653	9	95.52840916
141789714	9	95.52841408
141789814	9	95.52842214
141789884	9	95.52842779
141790041	9	95.52844045
141790066	9	95.52844247
141790351	9	95.52846546
141790637	9	95.52848852
141790669	9	95.52849111
141792087	9	95.52860548
141792375	9	95.52862871
141792429	9	95.52863306
141821945	9	95.53101377
141822196	9	95.53103401
141823383	9	95.53112975
141823879	9	95.53116976
141824429	9	95.53121412
141824712	9	95.53123695
141824943	9	95.53125558
141825628	9	95.53131083
141825727	9	95.53131881
141826236	9	95.53135987
141827051	9	95.53142561
141827490	9	95.53146101
141827633	9	95.53147255
141827742	9	95.53148134
141827868	9	95.5314915
141828144	9	95.53151376
141828445	9	95.53153804
141828738	9	95.53156168
141828913	9	95.53157579
141829650	9	95.53163524
141829668	9	95.53163669
141829712	9	95.53164024
141831664	9	95.53179768
141831696	9	95.53180026
141832307	9	95.53184954
141833524	9	95.5319477
141834099	9	95.53199408
141834707	9	95.53204312
141839849	9	95.53245787
141841555	9	95.53259547
141841930	9	95.53262572
141842268	9	95.53265298
141842589	9	95.53267887
141843098	9	95.53271992
141843944	9	95.53278816
141845240	9	95.53289269
141848355	9	95.53314394
141848444	9	95.53315112
141849401	9	95.53322831
141853695	9	95.53357466
141885148	9	95.53611159
141927709	9	95.53954448
141930587	9	95.53977661
141930937	9	95.53980484
141932669	9	95.53994454
141933750	9	95.54003174
141933982	9	95.54005045
141934722	9	95.54011013
141934766	9	95.54011368
141934820	9	95.54011804
141934931	9	95.54012699
141935227	9	95.54015087
141936895	9	95.5402854
141938013	9	95.54037558
141938697	9	95.54043075
141938712	9	95.54043196
141938838	9	95.54044212
141938855	9	95.54044349
141938905	9	95.54044753
141939175	9	95.5404693
141940735	9	95.54059513
141940879	9	95.54060675
141941122	9	95.54062635
141941503	9	95.54065708
141949352	9	95.54129016
141950352	9	95.54137082
141981264	9	95.54386412
141981533	9	95.54388582
141981750	9	95.54390332
141989806	9	95.5445531
141994393	9	95.54492308
142013650	9	95.54647631
142013677	9	95.54647849
142013847	9	95.5464922
142014177	9	95.54651882
142014259	9	95.54652543
142014322	9	95.54653051
142017704	9	95.5468033
142018433	9	95.5468621
142020834	9	95.54705576
142021359	9	95.5470981
142022011	9	95.54715069
142025295	9	95.54741557
142034542	9	95.54816142
142039260	9	95.54854196
142040721	9	95.5486598
142045175	9	95.54901905
142047916	9	95.54924014
142048374	9	95.54927708
142051316	9	95.54951438
142051598	9	95.54953712
142051686	9	95.54954422
142051925	9	95.5495635
142051979	9	95.54956785
142052746	9	95.54962972
142053234	9	95.54966908
142053445	9	95.5496861
142053532	9	95.54969311
142054248	9	95.54975086
142056977	9	95.54997098
142059712	9	95.55019158
142060176	9	95.55022901
142062375	9	95.55040637
142088407	9	95.55250606
142088594	9	95.55252115
142111657	9	95.55438136
142113157	9	95.55450235
142121455	9	95.55517165
142122006	9	95.55521609
142123050	9	95.5553003
142154521	9	95.55783869
142164987	9	95.55868285
142172103	9	95.55925682
142174143	9	95.55942136
142174527	9	95.55945233
142175111	9	95.55949943
142182215	9	95.56007243
142182344	9	95.56008283
142182654	9	95.56010784
142182919	9	95.56012921
142200142	9	95.56151839
142200530	9	95.56154968
142207211	9	95.56208856
142208160	9	95.5621651
142208443	9	95.56218793
142208971	9	95.56223052
142209651	9	95.56228536
142209864	9	95.56230254
142209914	9	95.56230658
142210775	9	95.56237602
142211295	9	95.56241796
142211340	9	95.56242159
142221868	9	95.56327076
142222019	9	95.56328294
142285357	9	95.56839166
142289508	9	95.56872647
142289604	9	95.56873421
142289789	9	95.56874913
142289971	9	95.56876381
142290088	9	95.56877325
142293447	9	95.56904418
142294728	9	95.5691475
142294936	9	95.56916428
142295385	9	95.5692005
142296790	9	95.56931382
142296876	9	95.56932076
142297283	9	95.56935359
142297416	9	95.56936431
142300555	9	95.5696175
142302004	9	95.56973437
142305259	9	95.56999691
142305260	9	95.56999699
142306959	9	95.57013403
142306960	9	95.57013411
142307105	9	95.57014581
142307194	9	95.57015299
142331505	9	95.57211386
142332127	9	95.57216403
142332466	9	95.57219138
142338426	9	95.5726721
142338725	9	95.57269622
142339135	9	95.57272929
142339441	9	95.57275397
142339926	9	95.57279309
142349753	9	95.57358571
142350181	9	95.57362023
142350296	9	95.57362951
142351015	9	95.5736875
142351036	9	95.5736892
142351193	9	95.57370186
142351734	9	95.5737455
142368047	9	95.57506127
142396128	9	95.57732623
142397282	9	95.57741931
142398827	9	95.57754392
142399348	9	95.57758595
142399359	9	95.57758683
142400007	9	95.5776391
142400411	9	95.57767169
142400586	9	95.5776858
142400962	9	95.57771613
142404003	9	95.57796141
142444001	9	95.58118757
142447266	9	95.58145092
142447304	9	95.58145398
142447340	9	95.58145689
142447435	9	95.58146455
142447514	9	95.58147092
142447634	9	95.5814806
142447821	9	95.58149568
142447888	9	95.58150109
142447922	9	95.58150383
142447946	9	95.58150576
142448141	9	95.58152149
142448228	9	95.58152851
142448264	9	95.58153141
142448293	9	95.58153375
142448707	9	95.58156715
142448878	9	95.58158094
142449032	9	95.58159336
142449230	9	95.58160933
142449341	9	95.58161828
142459368	9	95.58242704
142462453	9	95.58267587
142462467	9	95.582677
142462637	9	95.58269071
142463128	9	95.58273031
142463216	9	95.58273741
142463228	9	95.58273838
142463459	9	95.58275701
142463729	9	95.58277879
142463800	9	95.58278452
142463957	9	95.58279718
142464173	9	95.5828146
142464687	9	95.58285606
142465384	9	95.58291228
142465735	9	95.58294059
142465805	9	95.58294624
142466262	9	95.5829831
142467265	9	95.583064
142467392	9	95.58307424
142467604	9	95.58309134
142467606	9	95.5830915
142467634	9	95.58309376
142467772	9	95.58310489
142469640	9	95.58325556
142470014	9	95.58328573
142470878	9	95.58335541
142470954	9	95.58336154
142471043	9	95.58336872
142471097	9	95.58337308
142471117	9	95.58337469
142471225	9	95.5833834
142471298	9	95.58338929
142471582	9	95.5834122
142471693	9	95.58342115
142471835	9	95.5834326
142472123	9	95.58345583
142472748	9	95.58350624
142473010	9	95.58352738
142473305	9	95.58355117
142473557	9	95.5835715
142473889	9	95.58359828
142474748	9	95.58366756
142497320	9	95.58548817
142498942	9	95.585619
142499651	9	95.58567619
142499738	9	95.5856832
142500590	9	95.58575193
142550898	9	95.58980967
142593476	9	95.59324393
142593490	9	95.59324506
142619460	9	95.59533974
142620225	9	95.59540145
142620362	9	95.5954125
142621715	9	95.59552163
142641802	9	95.59714181
142642537	9	95.59720109
142643332	9	95.59726521
142643485	9	95.59727755
142643942	9	95.59731441
142644072	9	95.5973249
142644185	9	95.59733401
142644257	9	95.59733982
142644311	9	95.59734418
142644505	9	95.59735982
142645225	9	95.5974179
142645509	9	95.5974408
142646293	9	95.59750404
142646294	9	95.59750412
142647004	9	95.59756139
142647180	9	95.59757558
142647214	9	95.59757833
142647822	9	95.59762737
142647939	9	95.5976368
142648495	9	95.59768165
142648573	9	95.59768794
142649563	9	95.59776779
142650127	9	95.59781328
142659542	9	95.59857268
142664393	9	95.59896395
142664397	9	95.59896427
142664477	9	95.59897073
142682145	9	95.60039579
142683216	9	95.60048218
142717729	9	95.60326593
142719719	9	95.60342644
142730102	9	95.60426391
142732146	9	95.60442877
142736674	9	95.60479399
142737702	9	95.60487691
142737763	9	95.60488183
142738256	9	95.60492159
142743260	9	95.60532521
142746418	9	95.60557992
142746618	9	95.60559606
142747678	9	95.60568155
142747703	9	95.60568357
142753367	9	95.60614042
142753902	9	95.60618357
142755033	9	95.60627479
142755185	9	95.60628705
142755580	9	95.60631891
142755985	9	95.60635158
142756158	9	95.60636553
142769174	9	95.60741538
142796450	9	95.60961541
142806206	9	95.61040231
142806961	9	95.6104632
142807356	9	95.61049506
142812846	9	95.61093787
142813245	9	95.61097006
142814357	9	95.61105975
142814432	9	95.6110658
142815390	9	95.61114307
142815492	9	95.6111513
142815602	9	95.61116017
142815776	9	95.6111742
142816362	9	95.61122147
142816677	9	95.61124688
142820653	9	95.61156757
142820804	9	95.61157975
142821842	9	95.61166347
142822145	9	95.61168791
142822400	9	95.61170848
142822694	9	95.6117322
142822790	9	95.61173994
142824428	9	95.61187206
142825192	9	95.61193368
142825653	9	95.61197086
142861209	9	95.61483874
142861574	9	95.61486818
142863777	9	95.61504587
142864177	9	95.61507813
142907675	9	95.61858659
142916274	9	95.61928017
142916677	9	95.61931268
142917300	9	95.61936293
142918986	9	95.61949892
142925618	9	95.62003384
142926523	9	95.62010684
142926531	9	95.62010748
142927548	9	95.62018951
142927572	9	95.62019145
142927626	9	95.6201958
142927719	9	95.6202033
142928216	9	95.62024339
142928350	9	95.6202542
142928623	9	95.62027622
142928829	9	95.62029283
142928857	9	95.62029509
142929111	9	95.62031558
142929175	9	95.62032074
142929200	9	95.62032276
142929210	9	95.62032356
142929297	9	95.62033058
142929419	9	95.62034042
142929685	9	95.62036188
142929739	9	95.62036623
142929908	9	95.62037986
142930020	9	95.6203889
142930028	9	95.62038954
142930200	9	95.62040342
142931354	9	95.6204965
142931906	9	95.62054102
142931979	9	95.62054691
142931990	9	95.62054779
142932035	9	95.62055142
142932257	9	95.62056933
142932294	9	95.62057231
142935616	9	95.62084026
142936192	9	95.62088672
142936252	9	95.62089156
142936270	9	95.62089301
142944911	9	95.62158998
142944937	9	95.62159207
142944956	9	95.62159361
142946027	9	95.62167999
142946145	9	95.62168951
142946348	9	95.62170588
142946351	9	95.62170612
142946394	9	95.62170959
142946422	9	95.62171185
142946580	9	95.62172459
142946753	9	95.62173855
142947982	9	95.62183768
142948065	9	95.62184437
142948155	9	95.62185163
142948512	9	95.62188043
142948662	9	95.62189252
142948682	9	95.62189414
142948876	9	95.62190978
142948925	9	95.62191374
142949108	9	95.6219285
142949156	9	95.62193237
142957419	9	95.62259885
142958233	9	95.6226645
142959706	9	95.62278331
142960730	9	95.62286591
142961060	9	95.62289252
142961154	9	95.6229001
142961224	9	95.62290575
142961363	9	95.62291696
142961595	9	95.62293567
142961687	9	95.62294309
142961738	9	95.62294721
142962159	9	95.62298117
142962204	9	95.6229848
142962301	9	95.62299262
142962347	9	95.62299633
142962492	9	95.62300802
142962506	9	95.62300915
142967062	9	95.62337663
142967362	9	95.62340083
142988061	9	95.62507037
142989388	9	95.6251774
142989596	9	95.62519418
142989752	9	95.62520676
142994556	9	95.62559424
142994693	9	95.62560529
142995162	9	95.62564312
142995314	9	95.62565538
142995336	9	95.62565716
142995519	9	95.62567192
142995596	9	95.62567813
142995915	9	95.62570386
142995982	9	95.62570926
142996081	9	95.62571725
142996231	9	95.62572935
142996748	9	95.62577105
142996762	9	95.62577217
142996769	9	95.62577274
142996985	9	95.62579016
142997269	9	95.62581307
142997907	9	95.62586453
142997947	9	95.62586775
142997971	9	95.62586969
142997984	9	95.62587074
142999403	9	95.62598519
142999949	9	95.62602923
143000261	9	95.6260544
143000367	9	95.62606295
143002159	9	95.62620749
143027611	9	95.62826039
143032260	9	95.62863537
143037146	9	95.62902947
143037428	9	95.62905221
143037438	9	95.62905302
143037545	9	95.62906165
143037575	9	95.62906407
143037654	9	95.62907044
143037683	9	95.62907278
143037805	9	95.62908262
143037854	9	95.62908657
143037928	9	95.62909254
143037959	9	95.62909504
143038394	9	95.62913013
143038482	9	95.62913723
143038527	9	95.62914086
143038536	9	95.62914158
143038701	9	95.62915489
143038755	9	95.62915925
143038767	9	95.62916021
143038871	9	95.6291686
143038885	9	95.62916973
143038914	9	95.62917207
143039110	9	95.62918788
143039211	9	95.62919603
143039365	9	95.62920845
143039427	9	95.62921345
143039457	9	95.62921587
143039571	9	95.62922506
143039587	9	95.62922635
143039647	9	95.62923119
143039767	9	95.62924087
143039830	9	95.62924595
143042463	9	95.62945833
143042626	9	95.62947147
143042711	9	95.62947833
143042821	9	95.6294872
143044144	9	95.62959391
143050718	9	95.63012416
143050805	9	95.63013118
143051118	9	95.63015642
143051491	9	95.63018651
143051519	9	95.63018877
143051789	9	95.63021054
143051964	9	95.63022466
143052099	9	95.63023555
143052582	9	95.63027451
143053023	9	95.63031008
143053249	9	95.6303283
143053449	9	95.63034444
143062281	9	95.63105681
143154174	9	95.63846871
143156687	9	95.63867141
143156811	9	95.63868141
143157347	9	95.63872464
143158169	9	95.63879094
143160142	9	95.63895008
143161620	9	95.63906929
143161894	9	95.63909139
143165562	9	95.63938725
143165984	9	95.63942129
143166896	9	95.63949485
143167270	9	95.63952501
143169427	9	95.63969899
143170407	9	95.63977804
143171554	9	95.63987055
143171910	9	95.63989927
143172369	9	95.63993629
143172472	9	95.63994459
143172618	9	95.63995637
143172818	9	95.6399725
143172853	9	95.63997533
143172880	9	95.6399775
143175020	9	95.64015011
143175221	9	95.64016632
143175236	9	95.64016753
143175550	9	95.64019286
143176119	9	95.64023875
143176660	9	95.64028239
143176841	9	95.64029699
143184579	9	95.64092112
143186517	9	95.64107744
143187668	9	95.64117027
143188758	9	95.64125819
143189914	9	95.64135143
143189998	9	95.64135821
143190916	9	95.64143225
143191489	9	95.64147847
143203208	9	95.6424237
143204121	9	95.64249734
143206155	9	95.6426614
143207145	9	95.64274125
143207237	9	95.64274867
143207298	9	95.64275359
